Material: Aluminum
Thickness: 10.0 mm
Longitudinal wave velocity: 6148.934278633423 m/s
Shear wave velocity: 3097.3259457927006 m/s

S0				S1				S2				S3				S4				A0				A1				A2				A3				A4
fd [kHz mm]	vp [m/s]	fd [kHz mm]	vp [m/s]	fd [kHz mm]	vp [m/s]	fd [kHz mm]	vp [m/s]	fd [kHz mm]	vp [m/s]	fd [kHz mm]	vp [m/s]	fd [kHz mm]	vp [m/s]	fd [kHz mm]	vp [m/s]	fd [kHz mm]	vp [m/s]	fd [kHz mm]	vp [m/s]	
3131.3		3185.2		5656.6		5077.6		6767.7		6296.8		9596.0		6370.2						2929.3		2775.8		4545.5		4223.5		7676.8		5040.0		9697.0		5978.0				
3232.3		3146.0		5757.6		5000.4		6868.7		6257.8		9697.0		6351.3						3030.3		2783.9		4646.5		4136.7		7777.8		4972.5		9798.0		5927.4				
3333.3		3113.1		5858.6		4921.1		6969.7		6220.4		9798.0		6332.8						3131.3		2791.3		4747.5		4057.0		7878.8		4905.1		9899.0		5878.0				
3434.3		3085.4		5959.6		4840.5		7070.7		6184.1		9899.0		6314.7						3232.3		2798.1		4848.5		3984.5		7979.8		4838.4								
3535.4		3061.8		6060.6		4759.7		7171.7		6148.6										3333.3		2804.4		4949.5		3918.6		8080.8		4772.7								
3636.4		3041.7		6161.6		4679.7		7272.7		6113.7										3434.3		2810.3		5050.5		3858.9		8181.8		4708.5								
3737.4		3024.3		6868.7		4197.8		7373.7		6078.9										3535.4		2815.7		5151.5		3804.8		8282.8		4646.0								
3838.4		3009.2		7070.7		4092.3		7474.7		6044.1										3636.4		2820.7		5252.5		3755.9		8383.8		4585.5								
3939.4		2996.1		7575.8		3883.0		7575.8		6009.0										3737.4		2825.3		5353.5		3711.5		8484.8		4527.2								
4040.4		2984.6		7878.8		3786.9		7676.8		5973.4										3838.4		2829.6		5454.5		3671.2		8585.9		4471.3								
